BK7610,98.6699104309082,0.9933050176373192
BU4707,70.98162174224854,0.0
CC6740,100.0,1.0
DC6359,86.18735074996948,0.0
DK3500,100.0,1.0
HV0618,100.0,1.0
JB3156,100.0,1.0
JR8022,100.0,1.0
MC7070,100.0,1.0
MJ8002,38.693466782569885,0.43641304347826076
PC6771,100.0,1.0
SA0297,100.0,1.0
SF3079,100.0,1.0
