BK7610,91.77631735801697
BU4707,70.90340256690979
CC6740,100.0
DC6359,86.12768650054932
DK3500,100.0
HV0618,100.0
JB3156,100.0
JR8022,100.0
MC7070,100.0
MJ8002,27.756428718566895
PC6771,100.0
SA0297,12.475021183490753
SF3079,100.0
