BK7610,96.7248260974884,0.9833515085423482
BU4707,56.62885904312134,0.38830667402095975
CC6740,100.0,1.0
DC6359,86.18735074996948,0.0
DK3500,100.0,1.0
HV0618,100.0,1.0
JB3156,62.38381862640381,0.0
JR8022,0.0,0.0
MC7070,100.0,1.0
MJ8002,24.00236427783966,0.3821196827685653
PC6771,100.0,1.0
SA0297,0.0,0.0
SF3079,0.0,0.0
