BK7610,0.0
BU4707,70.87666988372803
CC6740,100.0
DC6359,86.16780042648315
DK3500,100.0
HV0618,100.0
JB3156,100.0
JR8022,0.0
MC7070,0.0
MJ8002,72.39057421684265
PC6771,100.0
SA0297,100.0
SF3079,0.0
